handle,company,date
byron-ling-10b7474,Hummingbird Ventures,2025-08-04
byron-ling-10b7474,3Shape,2025-08-04
byron-ling-10b7474,NextView Ventures,2025-08-04
byron-ling-10b7474,Deskpass,2025-08-04
byron-ling-10b7474,Verlinvest,2025-08-04
byron-ling-10b7474,AngelList,2025-08-04
byron-ling-10b7474,Vintage Investment Partners,2025-08-04
byron-ling-10b7474,Susquehanna Growth Equity (SGE),2025-08-04
byron-ling-10b7474,ChenMed,2025-08-04
byron-ling-10b7474,Loeb.nyc,2025-08-04
byron-ling-10b7474,ECI Davisware,2025-08-04
byron-ling-10b7474,"Waycrosse, Inc",2025-08-04
byron-ling-10b7474,Radah Commerce,2025-08-04
byron-ling-10b7474,OMERS Ventures,2025-08-04
byron-ling-10b7474,GE HealthCare,2025-08-04
byron-ling-10b7474,LinkedIn,2025-08-04
byron-ling-10b7474,Goldman Sachs,2025-08-04
byron-ling-10b7474,Harvard Management Company,2025-08-04
byron-ling-10b7474,Boston Children's Hospital,2025-08-04
byron-ling-10b7474,The Hartford,2025-08-04
byron-ling-10b7474,Walmart,2025-08-04
byron-ling-10b7474,University of Pennsylvania,2025-08-04
byron-ling-10b7474,Invesco US,2025-08-04
byron-ling-10b7474,Bertelsmann SE & Co. KGaA,2025-08-04
byron-ling-10b7474,Harvard Business School,2025-08-04
byron-ling-10b7474,McMaster-Carr,2025-08-04
byron-ling-10b7474,The Wharton School,2025-08-04
byron-ling-10b7474,DaVita Kidney Care,2025-08-04
byron-ling-10b7474,J.Crew,2025-08-04
byron-ling-10b7474,Align Technology,2025-08-04
byron-ling-10b7474,Blackstone,2025-08-04
byron-ling-10b7474,Plante Moran,2025-08-04
byron-ling-10b7474,Sequoia Capital,2025-08-04
byron-ling-10b7474,Exclusive Resorts,2025-08-04
byron-ling-10b7474,Benchmark ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,Index Ventures,2025-08-04
byron-ling-10b7474,KKR,2025-08-04
byron-ling-10b7474,General Atlantic,2025-08-04
byron-ling-10b7474,Bessemer Venture Partners,2025-08-04
byron-ling-10b7474,LGT Capital Partners,2025-08-04
byron-ling-10b7474,Accel,2025-08-04
byron-ling-10b7474,Workday,2025-08-04
byron-ling-10b7474,Greylock Partners,2025-08-04
byron-ling-10b7474,Insight Partners,2025-08-04
byron-ling-10b7474,lululemon,2025-08-04
byron-ling-10b7474,New Enterprise Associates (NEA),2025-08-04
byron-ling-10b7474,CRV,2025-08-04
byron-ling-10b7474,CPP Investments | Investissements RPC,2025-08-04
byron-ling-10b7474,TCV,2025-08-04
byron-ling-10b7474,MacArthur Foundation,2025-08-04
byron-ling-10b7474,ProSiebenSat.1 Media SE,2025-08-04
byron-ling-10b7474,Venrock,2025-08-04
byron-ling-10b7474,The David and Lucile Packard Foundation,2025-08-04
byron-ling-10b7474,General Catalyst,2025-08-04
byron-ling-10b7474,Lightspeed,2025-08-04
byron-ling-10b7474,Hg,2025-08-04
byron-ling-10b7474,Canaan,2025-08-04
byron-ling-10b7474,Kleiner Perkins,2025-08-04
byron-ling-10b7474,Brown Advisory,2025-08-04
byron-ling-10b7474,Interlace,2025-08-04
byron-ling-10b7474,Notable Capital,2025-08-04
byron-ling-10b7474,Alpine Investors,2025-08-04
byron-ling-10b7474,University System of Maryland,2025-08-04
byron-ling-10b7474,Mellon Foundation,2025-08-04
byron-ling-10b7474,The Baupost Group,2025-08-04
byron-ling-10b7474,Scale Venture Partners,2025-08-04
byron-ling-10b7474,Marshall Wace,2025-08-04
byron-ling-10b7474,UTIMCO,2025-08-04
byron-ling-10b7474,Glenmede,2025-08-04
byron-ling-10b7474,Fairview Capital,2025-08-04
byron-ling-10b7474,Maveron,2025-08-04
byron-ling-10b7474,SCS Financial,2025-08-04
byron-ling-10b7474,Peterson Partners,2025-08-04
byron-ling-10b7474,Millburn,2025-08-04
byron-ling-10b7474,GSR Ventures,2025-08-04
byron-ling-10b7474,TSG Consumer Partners,2025-08-04
byron-ling-10b7474,TechCrunch,2025-08-04
byron-ling-10b7474,Autura,2025-08-04
byron-ling-10b7474,"Makena Capital Management, LLC",2025-08-04
byron-ling-10b7474,"Jasper Ridge Partners, L.P.",2025-08-04
byron-ling-10b7474,Valor Equity Partners,2025-08-04
byron-ling-10b7474,Creandum,2025-08-04
byron-ling-10b7474,Linden Capital Partners,2025-08-04
byron-ling-10b7474,Tiger Global,2025-08-04
byron-ling-10b7474,VenCap International plc,2025-08-04
byron-ling-10b7474,Outbrain,2025-08-04
byron-ling-10b7474,Case Western Reserve University,2025-08-04
byron-ling-10b7474,Bain Capital,2025-08-04
byron-ling-10b7474,Henry Schein,2025-08-04
byron-ling-10b7474,Gilt,2025-08-04
byron-ling-10b7474,Y Combinator,2025-08-04
byron-ling-10b7474,Wealthfront,2025-08-04
byron-ling-10b7474,Redpoint,2025-08-04
byron-ling-10b7474,Moment,2025-08-04
byron-ling-10b7474,Viola Ventures,2025-08-04
byron-ling-10b7474,OpenView,2025-08-04
byron-ling-10b7474,Life360,2025-08-04
byron-ling-10b7474,Ambra Health,2025-08-04
byron-ling-10b7474,Founder Collective,2025-08-04
byron-ling-10b7474,Altos Ventures,2025-08-04
byron-ling-10b7474,Partners Capital,2025-08-04
byron-ling-10b7474,Stratasys,2025-08-04
byron-ling-10b7474,Andreessen Horowitz,2025-08-04
byron-ling-10b7474,Lassie,2025-08-04
byron-ling-10b7474,Accolade Partners,2025-08-04
byron-ling-10b7474,StepStone Group,2025-08-04
byron-ling-10b7474,Enphase Energy,2025-08-04
byron-ling-10b7474,Dinova,2025-08-04
byron-ling-10b7474,True Ventures,2025-08-04
byron-ling-10b7474,Bain Capital Ventures,2025-08-04
byron-ling-10b7474,BirchStreet,2025-08-04
byron-ling-10b7474,First Round Capital,2025-08-04
byron-ling-10b7474,.406 Ventures,2025-08-04
byron-ling-10b7474,"Performance Equity Management, LLC, a Sagard partner",2025-08-04
byron-ling-10b7474,One Medical,2025-08-04
byron-ling-10b7474,Lux Capital,2025-08-04
byron-ling-10b7474,TOPSHOP TOPMAN,2025-08-04
byron-ling-10b7474,Stable,2025-08-04
byron-ling-10b7474,IA Ventures,2025-08-04
byron-ling-10b7474,AmeriHealth Caritas,2025-08-04
byron-ling-10b7474,TCG (The Chernin Group),2025-08-04
byron-ling-10b7474,Peachtree Group,2025-08-04
byron-ling-10b7474,DST Global,2025-08-04
byron-ling-10b7474,Spark Capital,2025-08-04
byron-ling-10b7474,CB Insights,2025-08-04
byron-ling-10b7474,Inspirato,2025-08-04
byron-ling-10b7474,FirstMark,2025-08-04
byron-ling-10b7474,Constellation Software Inc.,2025-08-04
byron-ling-10b7474,Metalab,2025-08-04
byron-ling-10b7474,Founders Fund,2025-08-04
byron-ling-10b7474,Primary Venture Partners,2025-08-04
byron-ling-10b7474,Balyasny Asset Management L.P.,2025-08-04
byron-ling-10b7474,Ramp,2025-08-04
byron-ling-10b7474,"Moda Operandi, Inc",2025-08-04
byron-ling-10b7474,Foresite Capital,2025-08-04
byron-ling-10b7474,Thrive Capital,2025-08-04
byron-ling-10b7474,Khosla Ventures,2025-08-04
byron-ling-10b7474,Hummingbird Ventures,2025-08-04
byron-ling-10b7474,3Shape,2025-08-04
byron-ling-10b7474,NextView Ventures,2025-08-04
byron-ling-10b7474,Deskpass,2025-08-04
byron-ling-10b7474,Verlinvest,2025-08-04
byron-ling-10b7474,AngelList,2025-08-04
byron-ling-10b7474,Vintage Investment Partners,2025-08-04
byron-ling-10b7474,Susquehanna Growth Equity (SGE),2025-08-04
byron-ling-10b7474,ChenMed,2025-08-04
byron-ling-10b7474,Loeb.nyc,2025-08-04
byron-ling-10b7474,ECI Davisware,2025-08-04
byron-ling-10b7474,"Waycrosse, Inc",2025-08-04
byron-ling-10b7474,Radah Commerce,2025-08-04
byron-ling-10b7474,OMERS Ventures,2025-08-04
byron-ling-10b7474,Digital Pharmacist Inc.,2025-08-04
byron-ling-10b7474,Depop,2025-08-04
byron-ling-10b7474,Ridge Ventures,2025-08-04
byron-ling-10b7474,Zapier,2025-08-04
byron-ling-10b7474,Powerhive,2025-08-04
byron-ling-10b7474,Talis Capital,2025-08-04
byron-ling-10b7474,Augury,2025-08-04
byron-ling-10b7474,Workable,2025-08-04
byron-ling-10b7474,Deciens Capital,2025-08-04
byron-ling-10b7474,Chili Piper,2025-08-04
byron-ling-10b7474,Glade Brook Capital Partners LLC,2025-08-04
byron-ling-10b7474,Formlabs,2025-08-04
byron-ling-10b7474,Kinnevik,2025-08-04
byron-ling-10b7474,Flix,2025-08-04
byron-ling-10b7474,Red Bull Media House,2025-08-04
byron-ling-10b7474,Dataiku,2025-08-04
byron-ling-10b7474,MIT Investment Management Company,2025-08-04
byron-ling-10b7474,Lakestar,2025-08-04
byron-ling-10b7474,Sword Health,2025-08-04
byron-ling-10b7474,Point Nine ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,GE HealthCare,2025-08-04
byron-ling-10b7474,LinkedIn,2025-08-04
byron-ling-10b7474,Goldman Sachs,2025-08-04
byron-ling-10b7474,Harvard Management Company,2025-08-04
byron-ling-10b7474,Boston Children's Hospital,2025-08-04
byron-ling-10b7474,The Hartford,2025-08-04
byron-ling-10b7474,Walmart,2025-08-04
byron-ling-10b7474,University of Pennsylvania,2025-08-04
byron-ling-10b7474,Invesco US,2025-08-04
byron-ling-10b7474,Bertelsmann SE & Co. KGaA,2025-08-04
byron-ling-10b7474,Harvard Business School,2025-08-04
byron-ling-10b7474,McMaster-Carr,2025-08-04
byron-ling-10b7474,The Wharton School,2025-08-04
byron-ling-10b7474,DaVita Kidney Care,2025-08-04
byron-ling-10b7474,J.Crew,2025-08-04
byron-ling-10b7474,Align Technology,2025-08-04
byron-ling-10b7474,Blackstone,2025-08-04
byron-ling-10b7474,Plante Moran,2025-08-04
byron-ling-10b7474,Sequoia Capital,2025-08-04
byron-ling-10b7474,Exclusive Resorts,2025-08-04
byron-ling-10b7474,Benchmark ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,Index Ventures,2025-08-04
byron-ling-10b7474,KKR,2025-08-04
byron-ling-10b7474,General Atlantic,2025-08-04
byron-ling-10b7474,Bessemer Venture Partners,2025-08-04
byron-ling-10b7474,LGT Capital Partners,2025-08-04
byron-ling-10b7474,Accel,2025-08-04
byron-ling-10b7474,Workday,2025-08-04
byron-ling-10b7474,Greylock Partners,2025-08-04
byron-ling-10b7474,Insight Partners,2025-08-04
byron-ling-10b7474,lululemon,2025-08-04
byron-ling-10b7474,New Enterprise Associates (NEA),2025-08-04
byron-ling-10b7474,CRV,2025-08-04
byron-ling-10b7474,CPP Investments | Investissements RPC,2025-08-04
byron-ling-10b7474,TCV,2025-08-04
byron-ling-10b7474,MacArthur Foundation,2025-08-04
byron-ling-10b7474,ProSiebenSat.1 Media SE,2025-08-04
byron-ling-10b7474,Venrock,2025-08-04
byron-ling-10b7474,The David and Lucile Packard Foundation,2025-08-04
byron-ling-10b7474,General Catalyst,2025-08-04
byron-ling-10b7474,Lightspeed,2025-08-04
byron-ling-10b7474,Hg,2025-08-04
byron-ling-10b7474,Canaan,2025-08-04
byron-ling-10b7474,Kleiner Perkins,2025-08-04
byron-ling-10b7474,Brown Advisory,2025-08-04
byron-ling-10b7474,Interlace,2025-08-04
byron-ling-10b7474,Notable Capital,2025-08-04
byron-ling-10b7474,Alpine Investors,2025-08-04
byron-ling-10b7474,University System of Maryland,2025-08-04
byron-ling-10b7474,Mellon Foundation,2025-08-04
byron-ling-10b7474,The Baupost Group,2025-08-04
byron-ling-10b7474,Scale Venture Partners,2025-08-04
byron-ling-10b7474,Marshall Wace,2025-08-04
byron-ling-10b7474,UTIMCO,2025-08-04
byron-ling-10b7474,Glenmede,2025-08-04
byron-ling-10b7474,Fairview Capital,2025-08-04
byron-ling-10b7474,Maveron,2025-08-04
byron-ling-10b7474,SCS Financial,2025-08-04
byron-ling-10b7474,Peterson Partners,2025-08-04
byron-ling-10b7474,Millburn,2025-08-04
byron-ling-10b7474,GSR Ventures,2025-08-04
byron-ling-10b7474,TSG Consumer Partners,2025-08-04
byron-ling-10b7474,TechCrunch,2025-08-04
byron-ling-10b7474,Autura,2025-08-04
byron-ling-10b7474,"Makena Capital Management, LLC",2025-08-04
byron-ling-10b7474,"Jasper Ridge Partners, L.P.",2025-08-04
byron-ling-10b7474,Valor Equity Partners,2025-08-04
byron-ling-10b7474,Creandum,2025-08-04
byron-ling-10b7474,Linden Capital Partners,2025-08-04
byron-ling-10b7474,Tiger Global,2025-08-04
byron-ling-10b7474,VenCap International plc,2025-08-04
byron-ling-10b7474,Outbrain,2025-08-04
byron-ling-10b7474,Case Western Reserve University,2025-08-04
byron-ling-10b7474,Bain Capital,2025-08-04
byron-ling-10b7474,Henry Schein,2025-08-04
byron-ling-10b7474,Gilt,2025-08-04
byron-ling-10b7474,Y Combinator,2025-08-04
byron-ling-10b7474,Wealthfront,2025-08-04
byron-ling-10b7474,Redpoint,2025-08-04
byron-ling-10b7474,Moment,2025-08-04
byron-ling-10b7474,Viola Ventures,2025-08-04
byron-ling-10b7474,OpenView,2025-08-04
byron-ling-10b7474,Life360,2025-08-04
byron-ling-10b7474,Ambra Health,2025-08-04
byron-ling-10b7474,Founder Collective,2025-08-04
byron-ling-10b7474,Altos Ventures,2025-08-04
byron-ling-10b7474,Partners Capital,2025-08-04
byron-ling-10b7474,Stratasys,2025-08-04
byron-ling-10b7474,Andreessen Horowitz,2025-08-04
byron-ling-10b7474,Lassie,2025-08-04
byron-ling-10b7474,Accolade Partners,2025-08-04
byron-ling-10b7474,StepStone Group,2025-08-04
byron-ling-10b7474,Enphase Energy,2025-08-04
byron-ling-10b7474,Dinova,2025-08-04
byron-ling-10b7474,True Ventures,2025-08-04
byron-ling-10b7474,Bain Capital Ventures,2025-08-04
byron-ling-10b7474,BirchStreet,2025-08-04
byron-ling-10b7474,First Round Capital,2025-08-04
byron-ling-10b7474,.406 Ventures,2025-08-04
byron-ling-10b7474,"Performance Equity Management, LLC, a Sagard partner",2025-08-04
byron-ling-10b7474,One Medical,2025-08-04
byron-ling-10b7474,Lux Capital,2025-08-04
byron-ling-10b7474,TOPSHOP TOPMAN,2025-08-04
byron-ling-10b7474,Stable,2025-08-04
byron-ling-10b7474,IA Ventures,2025-08-04
byron-ling-10b7474,AmeriHealth Caritas,2025-08-04
byron-ling-10b7474,TCG (The Chernin Group),2025-08-04
byron-ling-10b7474,Peachtree Group,2025-08-04
byron-ling-10b7474,DST Global,2025-08-04
byron-ling-10b7474,Spark Capital,2025-08-04
byron-ling-10b7474,CB Insights,2025-08-04
byron-ling-10b7474,Inspirato,2025-08-04
byron-ling-10b7474,FirstMark,2025-08-04
byron-ling-10b7474,Constellation Software Inc.,2025-08-04
byron-ling-10b7474,Metalab,2025-08-04
byron-ling-10b7474,Founders Fund,2025-08-04
byron-ling-10b7474,Primary Venture Partners,2025-08-04
byron-ling-10b7474,Balyasny Asset Management L.P.,2025-08-04
byron-ling-10b7474,Ramp,2025-08-04
byron-ling-10b7474,"Moda Operandi, Inc",2025-08-04
byron-ling-10b7474,Foresite Capital,2025-08-04
byron-ling-10b7474,Thrive Capital,2025-08-04
byron-ling-10b7474,Khosla Ventures,2025-08-04
byron-ling-10b7474,Hummingbird Ventures,2025-08-04
byron-ling-10b7474,3Shape,2025-08-04
byron-ling-10b7474,NextView Ventures,2025-08-04
byron-ling-10b7474,Deskpass,2025-08-04
byron-ling-10b7474,Verlinvest,2025-08-04
byron-ling-10b7474,AngelList,2025-08-04
byron-ling-10b7474,Vintage Investment Partners,2025-08-04
byron-ling-10b7474,Susquehanna Growth Equity (SGE),2025-08-04
byron-ling-10b7474,ChenMed,2025-08-04
byron-ling-10b7474,Loeb.nyc,2025-08-04
byron-ling-10b7474,ECI Davisware,2025-08-04
byron-ling-10b7474,"Waycrosse, Inc",2025-08-04
byron-ling-10b7474,Radah Commerce,2025-08-04
byron-ling-10b7474,OMERS Ventures,2025-08-04
byron-ling-10b7474,Digital Pharmacist Inc.,2025-08-04
byron-ling-10b7474,Depop,2025-08-04
byron-ling-10b7474,Ridge Ventures,2025-08-04
byron-ling-10b7474,Zapier,2025-08-04
byron-ling-10b7474,Powerhive,2025-08-04
byron-ling-10b7474,Talis Capital,2025-08-04
byron-ling-10b7474,Augury,2025-08-04
byron-ling-10b7474,Workable,2025-08-04
byron-ling-10b7474,Deciens Capital,2025-08-04
byron-ling-10b7474,Chili Piper,2025-08-04
byron-ling-10b7474,Glade Brook Capital Partners LLC,2025-08-04
byron-ling-10b7474,Formlabs,2025-08-04
byron-ling-10b7474,Kinnevik,2025-08-04
byron-ling-10b7474,Flix,2025-08-04
byron-ling-10b7474,Red Bull Media House,2025-08-04
byron-ling-10b7474,Dataiku,2025-08-04
byron-ling-10b7474,MIT Investment Management Company,2025-08-04
byron-ling-10b7474,Lakestar,2025-08-04
byron-ling-10b7474,Sword Health,2025-08-04
byron-ling-10b7474,Point Nine ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,Coinbase,2025-08-04
byron-ling-10b7474,Timeless,2025-08-04
byron-ling-10b7474,Drive Capital,2025-08-04
byron-ling-10b7474,Conversion Capital,2025-08-04
byron-ling-10b7474,BoxGroup,2025-08-04
byron-ling-10b7474,Cross Creek,2025-08-04
byron-ling-10b7474,Kami,2025-08-04
byron-ling-10b7474,Work-Bench,2025-08-04
byron-ling-10b7474,Tictail (acquired by Shopify),2025-08-04
byron-ling-10b7474,PillPack,2025-08-04
byron-ling-10b7474,Javelin Venture Partners,2025-08-04
byron-ling-10b7474,NeueHouse,2025-08-04
byron-ling-10b7474,Formative,2025-08-04
byron-ling-10b7474,Optibus,2025-08-04
byron-ling-10b7474,Cendana Capital,2025-08-04
byron-ling-10b7474,Peterson Ventures,2025-08-04
byron-ling-10b7474,Bowery Capital,2025-08-04
byron-ling-10b7474,Olive,2025-08-04
byron-ling-10b7474,ServiceTitan,2025-08-04
byron-ling-10b7474,Hipcamp,2025-08-04
byron-ling-10b7474,GE HealthCare,2025-08-04
byron-ling-10b7474,LinkedIn,2025-08-04
byron-ling-10b7474,Goldman Sachs,2025-08-04
byron-ling-10b7474,Harvard Management Company,2025-08-04
byron-ling-10b7474,Boston Children's Hospital,2025-08-04
byron-ling-10b7474,The Hartford,2025-08-04
byron-ling-10b7474,Walmart,2025-08-04
byron-ling-10b7474,University of Pennsylvania,2025-08-04
byron-ling-10b7474,Invesco US,2025-08-04
byron-ling-10b7474,Bertelsmann SE & Co. KGaA,2025-08-04
byron-ling-10b7474,Harvard Business School,2025-08-04
byron-ling-10b7474,McMaster-Carr,2025-08-04
byron-ling-10b7474,The Wharton School,2025-08-04
byron-ling-10b7474,DaVita Kidney Care,2025-08-04
byron-ling-10b7474,J.Crew,2025-08-04
byron-ling-10b7474,Align Technology,2025-08-04
byron-ling-10b7474,Blackstone,2025-08-04
byron-ling-10b7474,Plante Moran,2025-08-04
byron-ling-10b7474,Sequoia Capital,2025-08-04
byron-ling-10b7474,Exclusive Resorts,2025-08-04
byron-ling-10b7474,Benchmark ,2025-08-04
byron-ling-10b7474, ,2025-08-04
byron-ling-10b7474,Index Ventures,2025-08-04
byron-ling-10b7474,KKR,2025-08-04
byron-ling-10b7474,General Atlantic,2025-08-04
byron-ling-10b7474,Bessemer Venture Partners,2025-08-04
byron-ling-10b7474,LGT Capital Partners,2025-08-04
byron-ling-10b7474,Accel,2025-08-04
byron-ling-10b7474,Workday,2025-08-04
byron-ling-10b7474,Greylock Partners,2025-08-04
byron-ling-10b7474,Insight Partners,2025-08-04
byron-ling-10b7474,lululemon,2025-08-04
byron-ling-10b7474,New Enterprise Associates (NEA),2025-08-04
byron-ling-10b7474,CRV,2025-08-04
byron-ling-10b7474,CPP Investments | Investissements RPC,2025-08-04
byron-ling-10b7474,TCV,2025-08-04
byron-ling-10b7474,MacArthur Foundation,2025-08-04
byron-ling-10b7474,ProSiebenSat.1 Media SE,2025-08-04
byron-ling-10b7474,Venrock,2025-08-04
byron-ling-10b7474,The David and Lucile Packard Foundation,2025-08-04
byron-ling-10b7474,General Catalyst,2025-08-04
byron-ling-10b7474,Lightspeed,2025-08-04
byron-ling-10b7474,Hg,2025-08-04
byron-ling-10b7474,Canaan,2025-08-04
byron-ling-10b7474,Kleiner Perkins,2025-08-04
byron-ling-10b7474,Brown Advisory,2025-08-04
byron-ling-10b7474,Interlace,2025-08-04
byron-ling-10b7474,Notable Capital,2025-08-04
byron-ling-10b7474,Alpine Investors,2025-08-04
byron-ling-10b7474,University System of Maryland,2025-08-04
byron-ling-10b7474,Mellon Foundation,2025-08-04
byron-ling-10b7474,The Baupost Group,2025-08-04
byron-ling-10b7474,Scale Venture Partners,2025-08-04
byron-ling-10b7474,Marshall Wace,2025-08-04
byron-ling-10b7474,UTIMCO,2025-08-04
byron-ling-10b7474,Glenmede,2025-08-04
byron-ling-10b7474,Fairview Capital,2025-08-04
byron-ling-10b7474,Maveron,2025-08-04
byron-ling-10b7474,SCS Financial,2025-08-04
byron-ling-10b7474,Peterson Partners,2025-08-04
byron-ling-10b7474,Millburn,2025-08-04
byron-ling-10b7474,GSR Ventures,2025-08-04
byron-ling-10b7474,TSG Consumer Partners,2025-08-04
byron-ling-10b7474,TechCrunch,2025-08-04
byron-ling-10b7474,Autura,2025-08-04
byron-ling-10b7474,"Makena Capital Management, LLC",2025-08-04
byron-ling-10b7474,"Jasper Ridge Partners, L.P.",2025-08-04
byron-ling-10b7474,Valor Equity Partners,2025-08-04
byron-ling-10b7474,Creandum,2025-08-04
byron-ling-10b7474,Linden Capital Partners,2025-08-04
byron-ling-10b7474,Tiger Global,2025-08-04
byron-ling-10b7474,VenCap International plc,2025-08-04
byron-ling-10b7474,Outbrain,2025-08-04
byron-ling-10b7474,Case Western Reserve University,2025-08-04
